Measurement Name :,20221026_SDR710_Plate6,,Generated On :,"26/10/2022, 10:06:17",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.10.22 09:26:11,0.03,92.39,98.72,115.3,54.81,88.63,82.13,91.47,79.61,86.37,98.55,100.98,90.61,87.44,80.09,95.39,90.52,98.16,83.44,93.06,105.32,99.71,91.66,108.66,97.48,,30,965,36,32.42,
26.10.22 09:26:26,0.28,127.76,125.22,121.35,62.53,73.65,95.84,81.46,111.86,70.49,77.91,94,89.16,78.47,88.35,98.88,93.07,93.14,87.62,85.57,93.46,90.58,90.24,88.23,86.3,,30,965,36,31.86,
26.10.22 09:26:41,0.53,125.77,87.18,90.34,97.83,103.2,89.42,102.09,95.61,106.07,95.4,108.61,109.68,97.87,104.23,109.41,111.72,105.75,97.05,97.23,111.05,105.04,101.63,114.87,121.72,,30,965,36,31.42,
26.10.22 09:26:56,0.78,128.38,67.02,123.24,132.85,109.71,89.42,78.11,105.35,93.9,84.04,115.03,102.84,94.26,94.12,106.14,90.52,114.16,89.12,97.52,110.54,102.15,102.77,108.2,104.2,,30,965,36,31.13,
26.10.22 09:27:11,1.03,128.23,111.17,158.36,71.37,95.83,92.03,74.51,102.37,92.32,98.99,102.46,115.1,89.94,102.62,99.2,103.4,95.56,92.91,97.67,107.5,110.46,101.63,99.4,109.68,,30,965,36,30.94,965D6-(E1);
26.10.22 09:27:26,1.28,123.03,128.33,77.01,51.09,103.5,69.26,91.9,108.06,92.89,90.86,94.8,98.66,97.57,88.63,104.19,108.66,114.64,91.85,92.63,104.65,105.18,100.32,94.94,105.41,,30,965,36,30.84,
26.10.22 09:27:42,1.55,68.65,97.45,130.41,228.63,79.28,82.27,113.71,91.71,98.1,97.83,86.99,85.87,94.26,95.97,118.92,110.69,104.65,90.48,100.88,103.65,106.93,104.74,108.2,97.18,,30,965,36,30.78,
26.10.22 09:27:57,1.8,120.31,103.15,81.94,91.14,86.54,86.83,107.54,94.74,87.49,96.83,100.33,91.62,91.57,87.79,101.61,122.48,102.47,101.56,94.92,100.5,108.4,99.03,104.68,97.92,,30,965,36,30.75,
26.10.22 09:28:12,2.05,87.38,106.77,38.61,108.08,99.13,92.62,75.61,108.36,94.76,96.54,118.28,116.82,93.81,100.29,101.44,119.56,107.48,102.5,104.72,119.13,103.01,102.28,113.15,104.95,,30,965,36,30.74,
26.10.22 09:28:27,2.3,108.25,116.68,75.65,126.15,106.88,82.56,107.85,127.05,100.44,99.13,117.08,117.13,95.46,109.71,104.35,126.89,119.99,98.91,106.06,98.85,108.84,107.71,118.03,115.72,,30,965,36,30.75,
26.10.22 09:28:42,2.55,52.98,56.76,54.22,57.95,109.41,105.42,79.92,84.48,98.83,103.21,102.96,94.68,93.96,99.57,103.86,110.9,100.46,94.9,98.98,106.83,110.75,116.6,112.53,116.97,,30,965,36,30.77,965D6-(E1);
26.10.22 09:28:57,2.8,110.56,96.04,112.39,83.08,94.12,96.88,96.59,111.7,97.37,98.12,95.45,84.73,106.93,92.98,108.1,98.21,97.54,94.9,100.15,110.54,110.6,107.21,99.85,95.12,,30,965,36,30.77,965D6-(E1);
26.10.22 09:29:12,3.05,136.04,109.54,115.3,69.14,115.6,95.7,105.26,100.44,98.24,110.47,113.16,112.3,99.7,100.29,98.24,102.8,108.11,92.91,101.76,108.85,107.37,109.37,113.93,108.6,,30,965,36,30.78,965B6-(E1);
26.10.22 09:29:27,3.3,126.53,116.08,83.74,132.36,112.26,97.47,96.74,151.01,103.54,92.84,92.71,86.3,92.91,97.12,102.73,92.09,100.62,94.59,101.32,100.16,118.54,110.37,107.89,103.9,,30,965,36,30.8,
26.10.22 09:29:42,3.55,97.21,118.04,125.93,143.83,99.86,83.97,122.38,103.85,86.79,101.6,117.42,134.06,101.53,98.12,106.47,104.81,101.39,112.37,107.7,116.18,104.6,106.88,108.66,107.08,,30,965,36,30.81,
26.10.22 09:29:57,3.8,63.66,124.6,129.13,102.47,113.62,116.4,98.51,87.86,87.21,100.44,119.83,106.17,87.73,99.71,105.98,96.42,97.54,101.09,102.35,105.65,97.02,98.54,101.2,113.38,,30,965,36,30.84,
26.10.22 09:30:12,4.05,96.24,103,116.07,93.12,106.14,81.14,98.51,123.06,104.58,105.12,113.5,130.77,92.17,96.4,106.96,97.41,95.56,97.21,111.17,106.99,103.16,108.87,105.75,110.45,,30,965,36,30.85,
26.10.22 09:30:27,4.3,117.03,118.95,102.94,117.6,95.26,97.47,77,133.85,99.85,90.86,97.88,101.19,93.96,91.99,105.16,111.1,100.15,95.67,106.2,112.41,108.1,103.26,104.53,104.8,,30,965,36,30.85,
26.10.22 09:30:42,4.55,141.95,82.85,84.16,62.78,98.7,90.58,82.31,104.15,105.33,97.26,106.94,123.32,89.35,103.64,105.33,110.9,105.59,102.5,116.52,130.41,104.75,106.38,117.24,123.96,,30,965,36,30.88,
26.10.22 09:30:57,4.8,86.3,97.73,127.69,87.92,103.94,102.25,115.74,118.34,111.05,107.93,106.1,101.19,101.37,103.35,110.57,97.61,109.53,109.47,111.62,126.32,113.43,104.74,106.66,112.14,,30,965,36,30.88,965D6-(E1);
26.10.22 09:31:12,5.05,116.58,101.28,128.17,149.38,103.79,108.94,103.3,88.43,102.36,103.65,118.97,133.07,92.02,91.85,109.08,109.06,108.42,95.98,108.75,116.87,114.32,104.08,109.43,111.68,,30,965,36,30.89,
26.10.22 09:31:27,5.3,66.02,138.01,106.06,61.38,93.13,108.17,105.56,88.15,92.61,99.28,113.5,114.94,92.47,103.35,94.91,108.86,102.63,103.44,106.65,100.16,115.07,101.79,98.65,116.66,,30,965,36,30.91,
26.10.22 09:31:42,5.55,80.87,74.5,62.8,115.46,103.5,108.48,96,93.73,98.24,98.55,98.21,127.83,93.51,109.41,110.07,104.21,102.16,108.67,103.68,108,105.47,110.03,111.6,116.19,,30,965,36,30.92,965D6-(E1);
26.10.22 09:31:57,5.8,117.77,59.97,74.57,55.56,93.13,86.11,94.68,186.9,101.62,95.11,102.3,103.75,86.86,96.69,91.77,106.63,97.85,99.07,105.91,118.61,108.25,104.24,91.71,112.45,,30,965,36,30.92,965D6-(E1);
26.10.22 09:32:12,6.05,92.39,141.09,146.11,148.02,91.85,84.26,99.85,104,94.19,101.02,106.94,88.73,96.97,95.4,111.23,106.02,100.15,99.84,102.2,94.44,109.72,95.49,107.58,103.29,,30,965,36,30.94,
26.10.22 09:32:27,6.3,79.17,75.81,165.1,199.15,100.29,78.06,106.32,98.82,93.75,100.87,96.1,128.48,96.66,90.31,97.76,105.62,96.48,95.67,102.64,116.18,108.25,102.44,112.37,112.76,,30,965,36,30.96,
26.10.22 09:32:42,6.55,104.09,88.55,94.77,173.14,92.14,106.79,113.55,95.47,103.24,106.74,100.82,107.23,91.28,104.82,95.86,111.31,103.56,95.05,105.46,113.1,106.79,96.93,106.66,125.89,,30,965,36,30.95,
26.10.22 09:32:57,6.8,128.84,104.16,141.24,90.02,105.41,92.03,83.87,126.41,85.94,102.77,103.12,110.45,89.06,98.56,96.18,112.74,96.17,98.45,96.65,109.69,105.91,96.13,112.22,103.9,,30,965,36,30.96,
26.10.22 09:33:12,7.05,57.9,67.15,122.3,105.71,99.28,87.83,96.74,116.17,92.32,91.42,95.29,110.45,84.23,100.58,91.14,102.4,101.39,96.75,106.95,103.48,104.02,96.77,104.83,111.37,,30,965,36,30.98,
26.10.22 09:33:27,7.3,88.86,66.13,156.6,124.27,114.68,85.68,117.31,66.38,96.5,90.58,99.67,108.91,98.63,103.94,97.76,94.64,96.93,90.03,100.29,115.32,107.37,108.7,102.56,107.23,,30,965,36,30.99,
26.10.22 09:33:42,7.55,57.66,81.78,104.57,135.92,103.2,97.77,127.86,118.81,110.29,103.65,102.46,90.32,89.35,96.69,90.99,105.42,98.92,103.6,103.53,116.87,109.13,102.77,104.53,122.68,,30,965,36,31,
26.10.22 09:33:57,7.8,164.36,87.59,73.63,93.97,91.85,100,89.44,123.85,93.32,99.71,92.39,109.37,92.17,98.41,90.05,94.05,96.32,94.44,101.76,108.85,104.46,105.56,98.95,108.6,,30,965,36,31.03,965D6-(E1);
26.10.22 09:34:12,8.05,84.3,125.84,107.11,225.63,98.7,91.16,90.89,93.01,94.62,99.57,107.44,102.09,92.17,98.12,83.42,102.8,100.31,98.91,104.12,114.64,103.45,100,102.56,111.68,,30,965,36,31.06,965D6-(E1);
26.10.22 09:34:27,8.3,92.52,108.37,61.63,52.94,88.07,105.12,141.13,127.85,93.47,107.34,112.82,110.29,89.8,99.42,103.06,102.2,98.16,86.57,106.5,129.16,116.43,104.9,103.16,117.45,,30,965,36,31.08,
26.10.22 09:34:42,8.55,121.82,155.94,64.23,133.33,111.66,95.11,108.77,94.74,86.79,94.97,107.77,118.39,82.78,106.59,86.18,97.41,102.01,97.67,100.59,96.23,110.16,103.42,99.4,114.94,,30,965,36,31.1,
26.10.22 09:34:57,8.8,119.41,115.63,106.96,120.99,111.06,94.67,98.96,99.41,101.03,99.57,84,137.89,96.97,109.86,95.07,103.81,95.11,102.19,119.15,116.7,117.18,106.22,111.75,128.48,,30,965,36,31.14,
26.10.22 09:35:12,9.05,117.47,122.91,100.59,133.98,112.56,89.71,110.61,140.98,92.18,101.6,96.1,125.24,82.2,100.43,98.08,87.02,85.97,99.53,106.5,125.96,99.43,105.06,102.11,110.45,,30,965,36,31.16,
26.10.22 09:35:27,9.3,118.67,129.43,82.49,123.8,97.84,99.25,94.24,111.55,93.61,97.4,115.03,121.4,96.21,105.85,86.64,101.8,96.63,113.18,110.41,115.15,108.69,101.14,108.81,111.68,,30,965,36,31.19,
26.10.22 09:35:42,9.55,59.61,163.71,163.67,32.09,109.41,95.99,105.41,129.46,96.79,92.55,99.84,107.99,84.52,98.56,99.52,104.41,91.33,102.03,106.5,118.43,113.13,105.72,97.31,121.4,,30,965,36,31.21,965D6-(E1);
26.10.22 09:35:57,9.8,83.77,82.05,85.83,173.5,88.07,78.34,116.36,190.38,103.1,86.53,107.94,118.86,90.24,100.87,87.26,108.05,94.8,107.56,106.35,121.39,111.94,100.81,106.82,117.29,,30,965,36,31.24,965D6-(E1);
26.10.22 09:36:12,10.05,125.92,78.32,123.24,183.52,89.75,98.66,112.62,80.31,101.62,98.27,102.79,113.23,81.91,89.61,86.49,94.64,91.93,96.44,101.17,115.32,108.1,94.37,97.91,107.84,,30,965,36,31.28,
26.10.22 09:36:27,10.3,54.65,135.45,156.08,117.6,129.45,96.58,119.36,120.69,103.99,101.45,110.79,137.39,92.02,104.67,92.87,110.08,98.31,104.39,112.38,127.03,116.12,109.03,108.04,118.39,,30,965,36,31.3,
26.10.22 09:36:42,10.55,153.96,79.11,72.82,74.02,86.13,105.27,90.16,114.93,89.9,93.26,93.2,101.34,75.63,100.14,85.26,82.77,81.57,92.76,97.38,115.84,102.87,93.57,95.24,110.29,,30,965,36,31.34,965D6-(E1);
26.10.22 09:36:57,10.8,70.55,176.75,131.87,58.71,103.06,99.85,100.45,47.66,94.76,97.11,101.64,139.4,80.76,102.62,86.18,109.27,92.99,97.83,109.81,110.54,106.79,100.32,90.55,119.02,,30,965,36,31.36,
26.10.22 09:37:12,11.05,133.67,81.64,108.46,128.05,118.66,96.73,107.85,129.78,101.03,105.71,88.41,119.02,77.33,103.35,98.24,89.35,86.71,105.02,111.62,113.44,98.58,114.9,109.89,116.66,,30,965,36,31.42,
26.10.22 09:37:27,11.3,87.91,114.28,132.36,123.8,105.7,90.14,96.59,78.24,96.35,108.08,94.97,125.57,84.38,105.41,90.99,94.84,85.53,93.22,102.5,104.81,106.49,104.41,111.91,111.52,,30,965,36,31.44,
26.10.22 09:37:42,11.55,144.54,125.22,133.82,90.3,94.12,96.29,115.11,90.28,95.63,95.97,94.32,123.64,82.06,100.43,89.74,103.81,94.05,101.87,109.96,111.56,108.54,95.65,109.58,113.38,,30,965,36,31.46,
26.10.22 09:37:57,11.8,45.56,122.91,114.84,73.89,95.97,83.83,100.75,112.93,94.47,95.82,89.36,123,75.91,100,82.05,92.68,80.41,100.78,104.42,102.98,103.59,93.89,97.16,111.22,,30,965,36,31.49,
26.10.22 09:38:12,12.05,103.81,117.28,209.16,106.45,109.11,83.41,92.78,101.92,94.47,106.74,96.26,90.17,81.48,102.47,94.91,94.05,91.63,104.39,102.35,130.77,100.71,102.11,103.47,106.62,,30,965,36,31.55,
26.10.22 09:38:27,12.3,135.09,119.1,143.08,165.91,118.2,110.94,75.47,75.37,96.35,91.28,79.65,121.88,81.77,97.98,89.59,97.22,92.99,105.49,108.6,112.58,108.1,102.44,104.53,114.47,,30,965,36,31.56,
26.10.22 09:38:42,12.55,86.17,171.69,132.68,94.11,79.69,76.39,96.74,105.65,95.34,89.03,100.65,120.77,74.08,99.57,82.51,95.04,81.57,97.83,102.2,104.15,102.15,94.05,91.57,124.76,,30,965,36,31.6,
26.10.22 09:38:57,12.8,48.25,83.39,194.54,57.19,112.56,81.99,117.31,154.83,101.03,93.26,116.91,132.25,76.62,102.76,89.74,101.8,92.54,107.56,111.47,115.84,121.59,102.28,98.06,108.6,,30,965,36,31.63,
26.10.22 09:39:12,13.05,36.76,109.4,141.24,74.82,102.47,84.4,99.11,110.33,85.52,102.77,94.8,113.23,80.62,102.76,78.57,92.87,93.59,99.84,113.6,102.81,97.72,90.71,95.98,116.19,,30,965,36,31.67,
26.10.22 09:39:27,13.3,109.69,71.13,112.24,120.22,82.41,102.4,90.31,111.4,93.18,85,89.2,105.71,80.76,101.74,80.08,66.71,86.12,95.36,102.79,116.7,105.76,105.56,113.31,112.76,,30,965,36,31.71,
26.10.22 09:39:42,13.55,74.37,84.2,163.85,157.45,86.82,96.88,112,83.5,94.62,96.11,106.44,104.95,79.04,104.08,85.41,96.03,89.84,104.86,112.23,117.05,108.54,106.88,95.83,102.54,,30,965,36,31.74,
26.10.22 09:39:57,13.8,36.65,57.37,40.65,42.93,89.19,75.28,98.36,69.97,93.04,94.82,87.46,137.55,77.05,93.27,83.57,82.58,86.27,93.67,105.61,108.34,93.92,91.19,98.06,111.99,,30,965,36,31.78,
26.10.22 09:40:12,14.05,35.53,49.11,79.33,190.96,95.11,86.11,68.78,108.66,90.46,100,112.82,110.14,71.83,106.29,83.42,87.02,83.77,94.75,113.14,114.64,109.72,96.45,100.3,113.85,,30,965,36,31.8,
26.10.22 09:40:27,14.3,117.33,107.49,143.08,112.27,121.9,79.18,108.31,108.36,93.47,92.27,88.25,113.54,74.64,89.61,76.91,72.69,81.43,96.59,102.35,111.39,97.87,92.77,94.5,106.93,,30,965,36,31.84,
26.10.22 09:40:42,14.55,115.4,160.06,54.1,114.85,91.99,93.64,98.81,87.58,96.21,88.9,99.35,117.45,77.33,93.98,83.88,98.01,77.37,95.82,105.31,91.68,100,95.97,86.93,119.97,,30,965,36,31.88,
26.10.22 09:40:57,14.8,96.38,77.52,115.76,101.89,109.26,76.53,97.48,113.39,84.27,106.45,82.6,109.83,71.97,97.98,81.9,77.23,86.86,92,103.83,115.84,98.15,91.35,96.57,115.72,,30,965,36,31.89,
26.10.22 09:41:12,15.05,59.36,112.79,186.6,123.64,82.14,81.57,94.53,79.2,91.46,102.33,78.57,111.83,75.91,102.76,74.23,82.19,86.12,93.67,107.85,101.82,109.42,100.32,91.86,113.23,,30,965,36,31.94,
26.10.22 09:41:27,15.3,101.83,77,179.97,3.22,115.44,71.57,103.45,107,96.35,95.4,83.38,113.07,71.41,98.84,80.08,89.94,89.24,93.37,107.1,112.92,101.29,101.14,95.83,114.16,,30,965,36,31.96,
26.10.22 09:41:42,15.55,101.83,85.69,79.19,135.76,104.96,73.08,101.79,113.7,91.03,86.8,81.35,98.96,67.67,86.54,77.96,83.92,77.8,93.37,94.06,108,97.72,86.16,90.84,109.52,,30,965,36,31.99,
26.10.22 09:41:57,15.8,106.38,131.16,83.19,46.19,102.91,94.67,110.76,65.85,102.5,104.53,88.1,125.73,71.97,97.84,84.95,92.09,85.09,94.13,96.65,112.41,107.52,97.9,97.16,123.48,,30,965,36,31.99,965D6-(E1);
26.10.22 09:42:12,16.05,85.37,58.98,26.4,115.46,94.83,81.71,53.23,76.59,84.82,92.13,81.2,126.54,69.74,92.14,67.3,79.7,75.51,88.82,89.36,99.01,88.1,78.75,92.45,94.39,,30,965,36,32.03,
26.10.22 09:42:42,16.55,105.81,87.18,77.42,172.04,136.7,86.4,103,59.71,90.04,109.12,83.38,112.3,74.22,100,72.74,105.22,83.47,93.83,96.65,102.48,102.72,93.41,95.98,114.78,,30,965,36,32.08,
26.10.22 09:42:57,16.8,138.26,88.14,63.19,126.15,89.89,71.44,70.27,94.31,89.33,93.12,69.29,122.04,65.74,97.69,78.42,111.72,81.14,93.22,101.32,114.98,102.01,91.66,100.45,118.23,,30,965,36,32.09,
26.10.22 09:43:12,17.05,57.18,103.72,40.17,124.89,99.42,85.11,115.74,107.75,85.38,96.25,73.98,98.22,65.46,95.97,76.76,82.96,77.23,97.52,91.77,106.66,94.34,95.97,93.47,121.4,,30,965,36,32.1,965D6-(E1);
26.10.22 09:43:27,17.3,114.07,48.87,73.76,131.56,75.52,77.5,91.32,138.31,86.93,84.32,68.39,111.22,63.82,87.65,71.85,84.31,76.94,86.27,98.83,108.17,97.58,95.49,90.26,109.22,,30,965,36,32.13,
26.10.22 09:43:42,17.55,35.41,76.34,64.1,130.44,96.54,68.04,92.34,146.72,90.04,92.55,82.76,116.82,71.97,97.69,67.45,73.26,83.62,92.76,96.51,105.99,92.95,88.19,95.98,121.88,,30,965,36,32.14,965D6-(E1);
26.10.22 09:43:57,17.8,51.67,116.53,66.71,129.64,95.69,65.75,109.99,85.32,89.19,106.15,61.86,121.88,69.33,96.97,70.53,65.23,81.28,90.63,100,113.61,93.64,94.53,93.47,111.22,,30,965,36,32.16,965B6-(E1);
26.10.22 09:45:27,19.3,81.26,94.92,74.57,114.54,90.31,87.83,89.3,109.57,78.87,92.69,74.89,116.97,64.23,94.83,77.36,91.3,77.66,90.78,83.34,103.15,90.31,81.82,93.77,106.77,,30,965,36,32.28,
26.10.22 09:45:42,19.55,89.8,100.43,85.83,107.78,93.27,79.88,89.3,105.05,92.03,106.59,75.5,104.35,77.47,90.03,80.23,94.64,76.8,92.3,93.49,90.72,93.78,86.16,90.84,119.97,,30,965,36,32.31,
26.10.22 09:45:57,19.8,81.66,93.11,92.19,116.99,96.4,83.69,85.86,97.21,90.61,102.62,89.05,119.66,73.23,100.43,70.08,83.73,82.16,95.36,103.97,98.68,101.72,86.47,102.41,114.63,,30,965,36,32.31,
26.10.22 09:46:12,20.05,82.98,100.14,85.41,101.89,100.14,86.4,92.19,114.16,89.04,92.55,90.96,119.66,60.43,95.26,59.09,86.82,75.08,89.57,97.67,108,102.87,70.74,83.35,105.1,,30,965,36,32.35,
26.10.22 09:46:27,20.3,68.9,90.47,71.75,105.41,81.59,83.12,86.57,105.8,87.35,93.26,63.63,97.92,55.61,92.28,61.37,73.26,71.67,86.72,80.72,96.23,92.95,67.47,80.94,103.75,,30,965,36,32.36,
26.10.22 09:46:42,20.55,76.7,91.58,90.63,114.39,98.99,80.3,85.14,101.77,87.35,98.41,83.69,109.22,69.33,87.1,73.33,74.01,73.79,87.62,70.45,95.57,95.19,68.51,80.1,108.76,,30,965,36,32.41,
26.10.22 09:46:57,20.8,79.03,91.99,79.19,105.85,102.76,75.7,75.47,106.25,82.46,94.82,69.89,102.99,71.13,79.01,67.59,84.89,65.36,94.9,80.31,97.21,82.13,69.25,92.89,98.96,,30,965,36,32.42,
26.10.22 09:47:12,21.05,76.7,98.58,84.02,120.84,106.44,100.75,91.32,117.41,95.92,112.58,66.75,112.92,64.92,102.03,80.38,96.82,83.03,101.87,104.27,110.03,84.69,80.28,91.42,118.39,,30,965,36,32.45,
26.10.22 09:47:27,21.3,70.67,91.03,73.76,105.85,95.11,99.85,93.94,115.7,80.39,80.35,71.1,117.92,64.78,96.69,69.79,74.95,67.73,86.42,77.44,108,84.97,80.89,82.5,107.38,,30,965,36,32.48,
26.10.22 09:47:42,21.55,75.79,91.44,78.92,106,96.4,81,81.61,105.8,81.9,92.98,72.76,108.3,59.76,88.21,62.81,77.61,68.43,85.67,84.59,96.72,89.89,74.04,87.07,106.62,,30,965,36,32.5,
26.10.22 09:47:57,21.8,75.15,91.16,78.78,105.71,95.83,80.72,81.75,106.1,81.77,92.55,72.16,108.45,59.35,87.79,62.38,77.23,68.15,85.82,83.76,96.72,89.62,73.44,86.5,106.62,,30,965,36,32.52,
26.10.22 09:48:12,22.05,74.76,91.03,78.37,105.85,96.11,80.72,81.18,105.5,81.07,92.55,72.31,108.3,58.68,87.37,61.66,76.85,67.45,85.67,83.2,96.72,89.62,72.99,86.5,106.47,,30,965,36,32.49,
26.10.22 09:48:27,22.3,73.99,90.75,78.1,105.85,95.97,80.72,80.76,105.8,80.66,92.41,71.55,108.3,58.15,86.82,61.23,76.28,66.89,85.37,82.79,96.39,89.48,72.54,85.93,106.62,,30,965,36,32.48,
26.10.22 09:48:42,22.55,73.99,90.61,77.55,105.85,95.69,80.3,80.34,105.95,79.97,92.27,71.1,108.3,57.74,86.13,60.66,76.09,65.92,85.07,82.37,95.74,89.2,72.39,85.64,106.62,,30,965,36,32.45,
26.10.22 09:48:57,22.8,73.35,90.06,77.28,105.71,95.4,79.88,79.78,105.8,79.29,91.56,69.89,107.69,56.94,85.85,60.09,75.33,65.09,84.48,81.96,95.25,89.07,71.64,85.35,106.47,,30,965,36,32.45,
26.10.22 09:49:12,23.05,72.84,89.79,76.46,105.71,95.26,79.32,79.36,105.5,78.74,91.7,69.59,107.38,56.67,85.71,59.52,74.95,64.53,84.33,81.68,95.09,88.93,71.19,85.07,106.47,,30,965,36,32.42,
26.10.22 09:49:27,23.3,72.2,89.65,76.06,105.71,94.69,79.74,79.22,105.35,78.33,91.7,68.99,107.69,56.27,85.3,58.95,74.2,63.7,84.03,81.27,94.6,89.2,70.89,84.49,106.32,,30,965,36,32.42,
26.10.22 09:49:42,23.55,71.82,89.24,75.79,105.41,94.26,79.18,78.94,105.35,78.33,91,68.69,107.38,56.27,85.02,58.09,74.01,63.15,83.73,80.72,94.27,89.07,70.29,84.21,106.32,,30,965,36,32.39,
26.10.22 09:49:57,23.8,71.18,89.1,75.38,105.41,94.12,78.9,78.94,105.2,78.46,91,67.79,107.23,55.74,84.61,57.38,73.44,63.15,83.44,80.58,93.95,89.07,69.99,83.92,106.17,,30,965,36,32.38,
26.10.22 09:50:12,24.05,70.67,88.69,74.97,105.12,93.55,78.48,77.97,104.75,77.64,90.86,67.2,107.08,55.21,83.78,56.96,73.07,62.74,82.99,79.9,93.3,88.79,69.55,83.21,106.01,,30,965,36,32.36,
26.10.22 09:50:27,24.3,70.29,88.41,74.57,105.12,93.27,78.34,77.83,104.45,77.51,90.58,66.3,106.62,55.21,83.37,56.11,72.32,62.6,82.55,79.35,92.98,88.65,69.1,82.79,106.01,,30,965,36,32.35,
26.10.22 09:50:42,24.55,70.04,88.14,74.57,105.12,93.13,77.92,77.41,104.9,76.96,90.16,65.71,106.47,54.95,83.1,55.69,71.94,62.05,82.25,78.94,92.98,88.52,68.95,82.5,106.01,,30,965,36,32.35,
26.10.22 09:50:57,24.8,70.04,88,74.17,104.97,92.7,77.64,77,104.45,77.23,89.88,65.41,106.47,54.68,82.68,55.26,71.75,61.78,82.55,78.66,92.81,88.52,68.65,81.93,105.86,,30,965,36,32.35,
26.10.22 09:51:12,25.05,69.54,87.32,73.9,104.38,92.42,77.36,76.58,104,76.42,88.9,64.96,106.17,53.62,82,54.42,71,61.09,81.81,77.85,91.68,88.1,68.36,81.51,105.71,,30,965,36,32.33,
26.10.22 09:51:27,25.3,69.28,87.32,73.49,104.38,92.42,77.23,76.16,104.15,76.01,88.9,64.37,106.01,52.83,81.73,53.86,70.44,60.54,81.66,77.44,91.68,88.1,68.36,80.94,105.71,,30,965,36,32.33,
26.10.22 09:51:42,25.55,68.78,87.18,73.76,104.09,91.71,76.81,75.75,104,76.01,88.76,63.63,106.17,52.3,81.45,53.44,69.88,60.13,81.81,76.89,91.36,88.24,68.06,80.8,105.56,,30,965,36,32.31,
26.10.22 09:51:57,25.8,68.02,86.77,73.09,104.09,91.85,76.39,75.2,104,75.6,88.34,63.04,105.86,51.65,80.77,52.88,69.51,59.86,81.52,76.35,91.04,87.97,67.91,80.24,105.71,,30,965,36,32.3,
26.10.22 09:52:12,26.05,68.02,86.64,73.09,103.79,91.57,75.7,74.23,103.7,75.33,87.92,62.3,105.41,50.99,80.64,52.04,68.76,59.32,81.37,75.95,90.56,87.83,67.62,79.96,105.71,,30,965,36,32.3,
