Measurement Name :,20221026_SDR710_Plate10,,Generated On :,"26/10/2022, 12:04:00",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [¡C],p [mbar],Salinity [g/1000g],T_internal [¡C],Error
26.10.22 11:35:43,0.03,72.58,95.2,90.91,105.26,76.86,80.16,87.43,97.36,80.94,80.76,99.35,89.31,95.31,69.04,94.91,129.22,100.77,92.3,122.59,103.98,80.65,87.41,101.5,82.61,,30,965,36,28.83,
26.10.22 11:35:58,0.28,83.37,80.17,83.19,93.54,85.3,81.29,91.9,89,89.75,97.26,98.69,95.86,99.7,85.43,100.16,147.85,92.69,97.67,98.54,104.48,87.15,76.77,99.7,79.24,,30,965,36,28.88,
26.10.22 11:36:13,0.53,81.39,74.63,76.46,93.26,79.42,79.46,90.74,100.59,94.04,75.09,85.73,99.4,88.76,72.99,94.44,122.69,97.24,68.36,86.69,109.02,88.65,76.61,91.86,96.74,,30,965,36,28.92,
26.10.22 11:36:28,0.78,83.51,102.14,74.44,96.11,85.16,69.8,92.48,102.66,94.62,64.84,83.69,91.48,91.57,86.54,99.36,151.62,105.12,86.57,95.79,90.72,59.61,72.84,96.13,83.46,,30,965,36,28.96,
26.10.22 11:36:43,1.03,78.51,96.6,80.01,95.54,90.45,85.68,81.18,88.57,84.41,74.42,107.77,102.69,97.12,77.12,79.77,139.1,82.01,85.52,117.91,113.1,77.33,93.73,89.24,101.49,,30,965,36,28.99,
26.10.22 11:36:58,1.28,95.41,84.47,85.41,102.77,99.71,93.2,93.21,100.44,91.18,88.2,98.21,106.47,109.27,98.56,106.3,137.58,95.41,100.31,90.78,108.17,106.35,101.79,90.55,117.6,,30,965,36,29.03,
26.10.22 11:37:13,1.53,83.9,78.45,88.64,92.98,100.43,81.57,90.74,108.06,95.34,88.48,72.31,89.6,101.83,88.91,81.14,132.63,100.77,92.61,91.63,100.16,103.01,76.92,88.95,101.79,,30,965,36,29.06,
26.10.22 11:37:28,1.78,87.64,88,85.97,99.71,100.73,78.62,87.29,84.34,70.62,94.54,83.85,90.61,92.91,81.45,88.81,131.99,101.7,81.96,89.78,79.17,81.86,107.87,81.65,101.94,,30,965,36,29.1,
26.10.22 11:37:43,2.03,90.34,91.99,94.49,102.04,95.11,98.21,96.15,107.9,85.94,109.57,110.12,123,106.15,85.43,90.05,148.51,109.06,89.57,124.64,112.92,82.26,92.77,93.03,120.13,,30,965,36,29.11,
26.10.22 11:37:58,2.28,87.38,91.03,85.97,97.4,89.05,75.28,89.59,105.05,110.44,96.11,96.26,94.1,93.81,71.14,87.26,135.85,106.38,86.12,86.13,94.6,100.43,81.05,75.35,89.16,,30,965,36,29.16,
26.10.22 11:38:13,2.53,89.53,98.16,87.09,97.11,99.28,78.48,74.23,100.59,92.18,103.65,111.97,105.1,104.45,76.05,80.08,142.14,89.99,104.23,104.27,106.66,68.46,94.21,93.18,99.26,,30,965,36,29.17,
26.10.22 11:38:28,2.78,86.04,89.65,78.1,93.83,91.43,74.87,80.62,106.85,90.32,83.77,92.87,109.52,100.3,76.99,92.4,131.14,99.54,87.92,102.2,109.69,80.52,86.94,98.8,107.99,,30,965,36,29.19,
26.10.22 11:38:43,3.03,64.28,78.05,72.15,89.45,90.31,79.46,72.73,81.14,79.56,72.3,93.84,96.45,96.06,83.1,100.32,129.86,76.08,82.4,101.61,98.19,71.3,74.95,79.25,103.44,,30,965,36,29.21,
26.10.22 11:38:58,3.28,77.6,67.66,74.3,82.53,92.56,62.68,70.14,90.14,74.38,69.14,83.69,86.58,79.04,67.34,84.19,103.4,96.32,87.77,105.31,76.99,83.21,70.14,88.23,78.69,,30,965,36,29.23,
26.10.22 11:39:13,3.53,89.67,81.78,83.6,106.89,91.85,81.29,91.47,108.06,90.04,84.87,83.22,96.3,92.32,78.88,91.3,142.36,95.26,84.92,90.78,100.66,77.33,89.92,101.8,101.79,,30,965,36,29.24,
26.10.22 11:39:28,3.78,77.47,73.2,80.29,87.5,81.59,68.04,87.57,99.41,86.93,86.53,98.37,96.59,94.11,63.34,88.81,122.27,88.2,86.12,100.88,100.5,74.56,70.44,97.76,100.89,,30,965,36,29.25,
26.10.22 11:39:43,4.03,82.84,88.28,74.97,99.86,86.13,72.26,59.07,110.64,74.52,82.8,98.37,103.29,82.35,78.74,82.66,126.26,93.14,93.37,92.34,92.81,62.86,71.64,83.64,99.26,,30,965,36,29.28,
26.10.22 11:39:58,4.28,91.57,83.52,75.65,103.79,86.4,80.16,74.65,88.72,71.96,73.89,87.31,112.92,108.8,83.37,84.49,145.65,94.2,87.47,121.02,98.03,72.6,67.17,92.74,102.99,,30,965,36,29.3,
26.10.22 11:40:13,4.53,75.4,95.2,78.23,101.89,89.89,76.95,88.86,97.8,86.37,72.17,115.2,98.51,102.45,77.66,90.36,111.1,93.14,91.24,115.75,100.16,110.9,95.33,86.21,122.04,,30,965,36,29.31,
26.10.22 11:40:28,4.78,94.58,90.47,88.22,110.77,111.51,80.72,95.56,119.6,92.46,91.42,97.39,117.76,105.84,85.85,95.86,122.06,98,103.92,104.72,106.83,77.86,92.3,99.7,117.76,,30,965,36,29.34,
26.10.22 11:40:43,5.03,83.77,89.51,79.19,101.02,81.59,79.18,90.16,104.45,85.8,90.16,94.16,109.98,93.36,78.2,88.03,138.88,102.16,89.27,92.77,107.83,72.08,84.14,94.21,107.69,,30,965,36,29.35,
26.10.22 11:40:58,5.28,86.04,93.24,81.11,104.97,74.45,95.7,78.39,106.1,86.22,82.39,100.49,120.29,97.27,82.14,87.42,131.99,92.84,97.52,88.09,109.02,69.49,82.28,82.36,110.75,,30,965,36,29.38,
26.10.22 11:41:13,5.53,76.95,96.74,69.89,103.65,99.42,77.64,96.59,107.45,79.01,94.68,101.31,94.1,96.66,78.61,82.35,131.57,100.31,91.09,118.22,93.62,77.46,90.71,90.26,99.11,,30,965,36,29.38,
26.10.22 11:41:28,5.78,77.34,87.59,75.11,91.85,87.93,91.6,88.15,93.58,70.49,81.16,66.15,97.77,98.48,73.78,77.36,130.93,91.48,88.82,97.81,83.55,77.46,76.77,83.92,107.99,,30,965,36,29.41,
26.10.22 11:41:43,6.03,62.55,73.46,77.82,92.84,79.69,73.91,76.3,91.86,86.08,90.58,85.26,81.48,93.96,71.14,74.97,129.65,87.45,97.98,79.48,96.06,73.64,71.94,97.31,100.6,,30,965,36,29.42,
26.10.22 11:41:58,6.28,69.91,72.55,70.15,86.53,85.99,88.7,72.45,93.15,73.71,70.06,92.07,92.64,84.08,79.42,65.99,133.92,78.67,87.32,98.4,90.88,59.61,78.59,74.38,99.85,,30,965,36,29.42,
26.10.22 11:42:13,6.53,77.73,80.31,85.97,96.4,84.88,67.91,80.2,97.36,85.66,76.03,91.75,103.29,103.52,72.99,71.41,126.68,83.77,95.98,83.62,86.88,64.25,73.29,91.13,90.75,,30,965,36,29.45,
26.10.22 11:42:28,6.78,73.09,85.69,68.96,95.11,78.61,74.87,90.16,96.19,81.49,88.48,80.11,113.54,90.68,69.04,73.19,144.99,100.93,98.29,94.35,81.35,65.65,107.04,86.79,94.68,,30,965,36,29.48,
26.10.22 11:42:43,7.03,81.66,82.58,84.85,103.5,108.22,78.2,82.59,96.48,87.35,94.97,94.8,118.71,111.63,65.91,88.65,148.07,91.03,90.63,117.91,86.56,81.72,96.61,89.39,114,,30,965,36,29.5,
26.10.22 11:42:58,7.28,87.78,89.37,87.8,88.06,77.26,80.3,70.54,87.02,86.79,82.53,102.13,121.72,91.28,72.33,70.23,134.13,91.63,85.22,116.06,100.66,67.05,96.13,87.65,96,,30,965,36,29.53,
26.10.22 11:43:13,7.53,65.77,79.38,72.69,92.41,79.69,63.88,72.59,98.38,94.76,73.36,70.65,99.85,77.62,73.78,69.35,125.84,85.09,84.48,106.5,85.45,63.62,88.04,80.1,87.01,,30,965,36,29.58,
26.10.22 11:43:28,7.78,81.92,86.64,78.23,100.58,96.4,97.77,71.5,108.81,84.96,87.08,92.87,110.29,105.22,86.54,74.37,124.79,110.96,91.39,101.17,114.98,77.19,81.05,97.16,96.15,,30,965,36,29.6,
26.10.22 11:43:43,8.03,80.08,83.93,80.01,99.71,101.89,84.54,84.57,101.33,91.03,91.14,89.36,106.01,106.31,85.71,84.65,157.44,82.59,92.3,103.09,93.46,70.91,74.65,82.22,112.92,,30,965,36,29.63,
26.10.22 11:43:59,8.3,71.82,77,68.16,100.29,73.78,68.99,66.23,97.21,79.56,71.5,80.73,85.59,84.81,73.92,77.06,121.01,81.14,91.39,88.51,95.74,61.61,73.59,82.22,103.44,,30,965,36,29.67,
26.10.22 11:44:14,8.55,76.31,89.1,81.8,103.79,79.28,79.6,65.69,99.26,78.87,90.3,89.84,116.5,94.26,69.17,97.45,122.9,104.5,89.27,97.38,96.55,66.41,106.55,96.87,108.6,,30,965,36,29.71,
26.10.22 11:44:29,8.8,74.89,96.88,87.23,125.37,87.1,85.68,77.97,110.79,109.84,80.62,93.68,105.71,103.37,82.82,76.46,142.36,115.12,108.04,104.57,104.81,87.28,95.65,109.43,109.52,,30,965,36,29.74,
26.10.22 11:44:44,9.05,84.83,92.41,79.6,94.4,93.41,77.23,62.1,116.32,81.07,101.31,89.68,97.77,87.88,72.33,93.49,140.62,105.44,96.44,110.71,91.2,70.39,75.4,86.07,88.88,,30,965,36,29.8,
26.10.22 11:44:59,9.3,80.08,83.93,91.91,105.12,91.57,101.5,83.58,103.56,97.66,96.83,103.29,121.24,104.14,72.85,79.93,144.33,108.74,98.14,104.72,96.55,86.87,90.71,78.13,105.41,,30,965,36,29.84,
26.10.22 11:45:14,9.55,72.45,101.86,92.34,114.85,104.38,92.91,81.18,116.01,98.83,72.3,84.94,105.86,92.76,67.47,82.51,142.14,116.25,95.51,116.83,102.98,79.05,82.13,90.69,113.38,,30,965,36,29.88,
26.10.22 11:45:29,9.8,78.77,88.28,77.69,120.84,93.27,83.12,82.87,97.07,87.21,110.47,92.07,107.38,112.42,86.26,83.27,130.29,94.8,120.21,81.54,101.49,72.99,76.77,80.24,97.33,,30,965,36,29.92,
26.10.22 11:45:44,10.05,77.99,82.85,75.65,104.09,79.28,87.83,81.89,94.74,82.87,76.83,89.05,87.01,92.47,63.59,75.27,134.78,78.67,81.22,106.2,99.34,86.19,83.83,78.13,116.19,,30,965,36,29.96,
26.10.22 11:45:59,10.3,73.6,82.58,63.06,103.06,79.69,76.95,71.36,99.12,84.68,67.7,72,85.16,88.32,72.19,63.53,126.05,71.24,88.37,85.29,80.88,67.18,82.28,71.21,99.4,,30,965,36,30,
26.10.22 11:46:14,10.55,64.03,81.64,76.46,93.4,83.64,83.55,79.64,108.51,66.78,82.8,80.27,96.3,96.21,66.04,71.41,125,79.68,86.72,100.29,87.52,62.61,85.07,85.07,84.87,,30,965,36,30.03,
26.10.22 11:46:29,10.8,62.55,75.03,80.7,103.65,75.25,80.3,83.72,98.82,77.64,81.71,66.9,96.59,96.97,72.33,73.63,121.43,86.86,72.79,97.52,87.36,49.92,74.65,82.22,102.69,,30,965,36,30.09,
26.10.22 11:46:44,11.05,59.97,68.43,70.82,82.12,74.85,68.72,59.99,83.08,68.76,67.83,73.67,97.63,96.97,68.51,71.12,126.05,83.77,86.12,83.06,96.39,67.31,64.37,81.09,119.18,,30,965,36,30.13,
26.10.22 11:46:59,11.3,75.15,79.51,76.87,104.09,104.08,87.12,68.11,109.27,100.88,93.12,81.04,106.01,97.12,76.05,85.11,133.49,97.09,108.36,104.72,97.04,61.11,77.07,83.21,101.94,,30,965,36,30.17,965B6-(E1);
26.10.22 11:47:14,11.55,76.95,85.42,83.74,97.55,96.54,90.58,82.45,114.16,73.17,82.8,84.79,95.42,118.01,77.66,81.9,135.85,81.43,95.98,105.31,93.14,85.24,76.01,77.01,125.57,,30,965,36,30.23,
26.10.22 11:47:29,11.8,82.84,86.23,83.88,111.07,109.26,89.13,82.31,118.5,92.32,74.02,95.77,113.54,106.93,57.49,80.99,132.42,99.54,103.76,98.4,108.51,78.78,85.38,107.12,107.23,,30,965,36,30.25,
26.10.22 11:47:45,12.07,70.42,83.66,82.63,117.14,101.6,90.29,78.39,117.88,94.33,81.98,102.13,111.06,88.62,82.96,92.08,140.18,99.23,104.86,107.85,100.5,74.69,105.72,92.89,97.33,,30,965,36,30.31,
26.10.22 11:48:00,12.32,64.78,81.38,65.4,88.9,101.16,64.95,69.19,105.35,88.76,67.83,69.74,98.96,99.7,65.78,79.62,129.22,77.8,103.13,88.94,90.56,57.62,76.61,62.83,107.69,,30,965,36,30.34,
26.10.22 11:48:15,12.57,66.65,86.09,72.96,107.34,93.83,80.02,69.59,99.26,87.77,74.56,76.11,91.91,99.24,68.51,76.46,143.89,99.69,91.39,91.91,97.7,93.09,81.35,88.81,111.06,,30,965,36,30.38,
26.10.22 11:48:30,12.82,76.95,82.72,72.82,92.13,82.68,89.71,82.73,96.63,85.66,85.14,87.62,110.75,88.18,72.46,67.16,133.06,91.03,108.2,88.65,93.3,82.13,80.59,77.15,94.1,,30,965,36,30.42,
26.10.22 11:48:45,13.07,67.65,91.44,77.42,101.31,92.56,76.11,75.47,118.5,83.29,79.67,78.42,115.41,102.29,87.1,88.03,135.64,103.1,109.8,101.17,115.84,72.99,106.71,88.52,111.99,,30,965,36,30.46,
26.10.22 11:49:00,13.32,65.15,81.51,71.75,99.57,89.05,75.15,70.68,102.51,82.6,77.51,78.88,102.39,92.91,66.3,73.48,130.5,87.31,94.59,97.09,97.04,68.2,80.28,79.82,104.05,,30,965,36,30.49,
26.10.22 11:49:15,13.57,64.4,81.51,71.62,99.86,89.19,74.73,70.41,102.66,82.04,77.37,78.72,102.39,92.62,66.17,73.19,130.07,87.45,94.9,96.94,97.21,68.08,80.59,79.39,104.05,,30,965,36,30.52,
26.10.22 11:49:30,13.82,63.66,81.38,71.22,99.42,88.63,74.46,70.27,102.51,82.04,77.1,78.57,102.09,92.17,66.17,72.89,130.29,87.01,94.44,96.8,97.04,67.82,80.28,79.11,103.75,,30,965,36,30.52,
26.10.22 11:49:45,14.07,63.17,80.98,70.82,99.42,88.63,74.46,70,102.66,81.9,76.7,78.11,102.09,92.02,65.78,72.59,130.07,87.16,94.9,96.51,96.55,67.69,79.51,78.55,103.9,,30,965,36,30.52,
26.10.22 11:50:00,14.32,63.29,80.71,70.55,99.28,88.49,74.18,69.59,102.81,82.04,76.7,78.42,102.54,91.72,65.53,72.15,129.44,86.56,94.29,95.93,96.06,67.44,79.21,78.55,103.9,,30,965,36,30.5,
26.10.22 11:50:15,14.57,63.17,80.71,70.15,99.57,88.91,73.91,69.46,102.66,81.49,76.43,77.8,102.09,91.87,65.27,71.41,129.22,86.27,94.75,95.93,96.23,67.82,79.67,78.41,104.35,,30,965,36,30.5,
26.10.22 11:50:30,14.82,62.92,80.57,69.62,99.28,88.21,74.04,68.78,102.81,81.21,76.03,77.03,102.09,91.72,65.14,71.41,128.59,86.42,94.75,95.64,95.9,67.95,78.75,78.69,103.44,,30,965,36,30.52,
26.10.22 11:50:45,15.07,62.92,80.17,69.75,99.57,88.77,73.35,68.38,102.96,81.07,75.63,77.34,102.24,91.57,64.88,70.23,128.59,86.42,94.59,95.64,96.06,67.56,77.83,77.99,103.9,,30,965,36,30.52,
26.10.22 11:51:00,15.32,63.17,80.17,69.49,99.42,88.35,72.94,67.97,103.41,80.94,75.49,77.03,102.24,91.57,64.75,70.23,128.16,86.71,94.59,95.35,95.74,67.31,77.83,77.85,103.9,,30,965,36,30.53,
26.10.22 11:51:15,15.57,62.92,79.78,69.09,99.13,87.93,72.53,67.43,103.11,80.8,74.82,76.57,102.09,91.28,64.62,69.64,127.95,86.56,94.59,95.21,95.57,67.31,77.22,77.43,104.05,,30,965,36,30.52,
26.10.22 11:51:30,15.82,63.04,80.04,69.09,99.42,88.07,72.26,67.43,103.56,80.8,74.82,75.81,102.24,91.28,64.11,69.35,127.32,86.12,94.44,95.07,95.41,68.08,76.92,77.71,103.44,,30,965,36,30.53,
26.10.22 11:51:45,16.07,62.92,79.91,68.43,98.84,87.79,71.57,67.3,103.41,80.8,74.82,75.2,101.94,90.68,64.11,68.62,126.89,86.56,94.29,94.63,94.92,67.82,75.86,77.29,104.05,,30,965,36,30.53,
26.10.22 11:52:00,16.32,62.67,79.64,68.3,99.28,87.1,71.03,66.9,103.56,80.52,74.42,74.59,102.24,90.39,63.59,68.47,126.89,86.42,94.59,94.2,94.6,67.82,76.01,76.74,103.75,,30,965,36,30.53,
26.10.22 11:52:15,16.57,62.3,79.51,67.64,98.99,86.96,70.35,65.96,103.85,80.8,74.02,74.28,101.94,89.94,63.46,67.01,125.63,85.97,93.98,94.35,94.44,68.08,75.4,76.6,103.59,,30,965,36,30.55,
26.10.22 11:52:30,16.82,62.18,79.24,67.37,99.13,86.54,70.21,65.42,104,80.66,73.62,73.37,102.09,89.65,62.95,67.01,125.63,86.27,94.13,93.92,94.6,67.31,75.1,76.6,103.44,,30,965,36,30.55,
26.10.22 11:52:45,17.07,62.06,78.98,66.58,99.13,86.4,69.67,65.56,104,80.25,72.83,73.37,101.94,88.91,62.95,66.14,125,86.27,94.13,93.34,94.11,67.95,75.25,75.62,103.29,,30,965,36,30.55,
26.10.22 11:53:00,17.32,61.81,78.98,65.93,98.99,85.85,69.53,65.16,104,79.83,72.7,72.76,101.79,88.76,62.95,66.14,124.79,85.83,93.98,93.2,93.46,67.95,74.65,75.21,103.29,,30,965,36,30.56,
26.10.22 11:53:15,17.57,61.44,78.85,65.93,98.7,86.13,69.53,65.16,104.3,79.97,72.7,72.46,101.94,88.62,62.82,64.83,124.58,85.97,93.98,92.91,93.3,67.82,74.34,75.35,103.14,,30,965,36,30.58,
26.10.22 11:53:31,17.83,61.07,78.85,65.53,98.84,85.99,69.26,64.76,104.75,79.7,72.83,71.85,101.94,88.47,62.44,64.83,124.15,85.83,94.13,92.77,93.46,67.56,74.34,75.07,103.75,,30,965,36,30.58,
26.10.22 11:53:46,18.08,61.2,78.71,65.14,98.99,85.16,68.99,64.76,105.05,79.83,72.96,71.25,102.09,88.03,62.57,64.4,123.53,85.97,93.52,92.91,93.3,67.69,74.34,74.65,103.29,,30,965,36,30.58,
26.10.22 11:54:01,18.33,60.95,78.58,65.27,98.7,85.71,68.45,64.49,105.05,79.83,72.56,70.95,101.94,88.03,62.44,64.25,123.32,85.83,93.52,92.49,92.98,68.08,74.19,73.82,103.44,,30,965,36,30.59,
26.10.22 11:54:16,18.58,61.07,78.45,65.27,98.84,84.74,68.45,64.22,105.2,79.29,73.23,70.95,101.79,88.18,62.44,63.82,123.11,85.53,93.67,92.2,92.81,67.95,73.89,73.13,103.59,,30,965,36,30.59,
26.10.22 11:54:31,18.83,60.95,78.05,64.88,98.99,84.47,67.77,63.82,105.2,79.15,72.96,69.59,101.79,87.29,62.18,62.96,122.27,85.68,93.37,91.77,92.33,67.18,73.44,73.13,103.59,,30,965,36,30.6,
26.10.22 11:54:46,19.08,60.95,78.05,64.88,98.99,84.06,67.37,63.42,105.35,78.87,72.43,68.84,102.09,87,62.44,62.67,122.06,85.97,93.06,91.77,92.49,67.56,73.59,73,103.29,,30,965,36,30.6,
26.10.22 11:55:01,19.33,60.95,77.52,64.36,98.7,83.51,66.96,63.16,105.2,78.6,72.7,68.39,101.64,87,62.05,62.67,121.64,85.24,92.91,91.35,92.17,67.56,72.84,72.45,103.29,,30,965,36,30.6,
26.10.22 11:55:16,19.58,60.58,77.52,63.58,98.7,83.23,66.42,62.89,105.2,78.46,72.3,67.35,101.64,87,62.05,62.24,121.43,85.09,92.91,90.92,91.52,67.05,72.24,72.17,102.84,,30,965,36,30.6,
26.10.22 11:55:31,19.83,60.58,77.26,63.06,98.7,82.14,66.29,63.03,105.05,78.05,71.9,66.75,101.64,86.71,62.05,61.95,121.01,85.24,93.06,90.21,91.68,67.18,71.79,71.62,103.14,,30,965,36,30.61,
26.10.22 11:55:46,20.08,60.46,76.86,62.8,98.41,81.59,66.29,62.23,104.9,78.33,71.9,66.6,101.79,86.56,61.8,61.23,120.18,84.94,92.91,90.21,90.88,67.31,71.49,71.07,103.29,,30,965,36,30.61,
26.10.22 11:56:01,20.33,60.34,76.47,62.67,98.41,81.73,66.02,62.36,104.9,78.05,71.9,66,101.49,86.86,61.54,61.23,120.18,85.24,92.61,89.78,90.72,66.92,71.49,70.66,102.99,,30,965,36,30.61,
26.10.22 11:56:16,20.58,60.22,76.34,62.67,98.55,81.18,65.75,62.63,104.75,78.05,71.77,65.86,101.64,86.42,61.93,60.94,120.18,85.09,92.45,89.5,90.56,66.92,70.89,70.39,102.99,,30,965,36,30.63,
26.10.22 11:56:31,20.83,59.85,76.07,62.54,98.7,81.05,65.75,62.1,104.9,78.05,71.77,64.82,101.49,86.27,61.54,60.09,119.76,84.65,92.76,89.22,90.72,66.67,70.74,69.16,103.59,,30,965,36,30.63,
26.10.22 11:56:46,21.08,59.48,75.55,62.15,98.27,80.23,65.22,61.7,104.45,77.78,71.24,64.22,101.04,85.83,61.54,59.52,119.35,84.35,92.61,88.37,90.08,66.29,69.84,68.35,102.99,,30,965,36,30.63,
26.10.22 11:57:01,21.33,59.61,75.42,61.76,98.41,80.37,64.95,61.44,104.75,77.64,71.11,64.22,101.34,85.39,61.54,59.66,118.93,84.65,92.61,87.81,90.24,66.41,69.25,67.81,103.29,,30,965,36,30.63,
26.10.22 11:57:16,21.58,59.36,74.89,61.63,97.98,80.09,64.41,61.04,104.3,77.1,71.11,62.6,101.19,85.25,61.29,58.8,118.52,84.06,92.45,87.67,90.08,66.54,68.65,67.67,102.84,,30,965,36,30.66,
26.10.22 11:57:31,21.83,59.48,74.76,61.5,98.55,79.55,64.41,61.04,104.45,76.96,71.11,62.75,101.34,85.25,61.42,58.66,118.52,84.06,92.45,87.67,90.24,66.41,68.06,67.4,103.44,,30,965,36,30.66,
26.10.22 11:57:46,22.08,59.61,74.5,60.6,98.27,79.42,64.01,60.52,104.15,76.82,70.84,62.45,101.19,84.81,61.42,57.81,118.1,83.91,92.15,86.97,89.92,66.8,67.91,66.59,102.99,,30,965,36,30.66,
26.10.22 11:58:01,22.33,59.36,74.24,60.47,98.12,78.74,63.61,60.38,104,76.82,70.45,60.98,101.19,84.81,61.42,57.53,117.89,83.91,92.15,86.83,89.43,66.67,67.62,66.45,103.14,,30,965,36,30.66,
26.10.22 11:58:16,22.58,59.48,74.11,59.83,97.98,78.88,63.35,60.12,104.15,76.55,70.58,60.1,101.49,84.81,61.03,57.1,117.69,83.18,92.15,86.55,89.75,66.16,67.47,65.91,102.99,,30,965,36,30.67,
26.10.22 11:58:31,22.83,59.36,73.59,59.57,98.12,78.74,63.35,59.6,104,76.42,70.19,60.54,101.49,84.81,61.29,56.82,117.48,82.89,91.85,85.85,89.11,66.54,67.17,65.51,103.29,,30,965,36,30.66,
26.10.22 11:58:46,23.08,58.75,73.59,59.44,97.69,77.66,62.95,59.47,103.56,76.28,69.92,58.93,101.34,84.08,61.29,56.39,117.27,82.74,92,85.99,89.43,66.29,67.03,65.24,103.44,,30,965,36,30.67,
26.10.22 11:59:01,23.33,58.63,73.72,59.31,97.83,77.39,62.68,59.47,103.56,76.01,69.4,58.5,101.49,84.23,60.78,56.11,116.86,82.59,91.85,85.71,89.43,66.67,66.29,64.7,103.14,,30,965,36,30.67,
26.10.22 11:59:16,23.58,58.75,73.46,59.31,97.98,77.12,62.28,59.2,103.41,75.87,68.88,58.5,101.19,83.94,61.03,55.55,116.65,82.59,91.69,84.59,88.63,66.8,66.73,64.57,103.29,,30,965,36,30.67,
26.10.22 11:59:31,23.83,58.39,73.46,59.06,97.69,76.59,61.89,58.55,103.26,75.6,68.48,57.33,101.19,83.36,60.65,55.12,116.65,82.45,91.69,84.17,88.63,66.67,66.14,63.9,103.59,,30,965,36,30.67,
26.10.22 11:59:46,24.08,57.78,72.81,58.93,97.69,76.05,61.75,58.55,103.26,75.2,68.22,56.46,101.04,83.36,60.52,54.98,116.24,82.01,91.24,84.17,88.63,66.41,66.14,63.77,103.29,,30,965,36,30.7,
26.10.22 12:00:01,24.33,57.66,72.81,58.93,97.4,75.92,61.49,58.29,102.96,75.06,68.22,55.74,101.19,83.07,60.4,54.56,115.83,81.86,91.24,83.9,88.63,66.16,65.7,63.23,103.44,,30,965,36,30.69,
26.10.22 12:00:16,24.58,57.3,72.81,58.8,97.55,75.92,61.36,58.29,102.96,74.92,67.7,55.74,100.89,82.78,60.27,55.12,115.21,82.16,91.09,83.76,88.63,66.67,65.7,63.5,103.44,,30,965,36,30.7,
26.10.22 12:00:31,24.83,57.54,72.68,58.54,97.4,75.52,61.09,57.63,102.66,74.79,67.31,54.3,100.75,82.64,60.27,54.98,115.41,82.16,91.09,83.48,88,66.16,65.55,62.57,103.75,,30,965,36,30.7,
